date,eventName,eventTitle,location
05/12/2018,PFN 2,Premier Fight Night 2,"Premier Fight Gym, Chapeco, Santa Catarina"
05/12/2018,FIGMMA,Gorizia Chellenger 8,"Ginnastica Goriziana Forum, Gorizia, Italy"
05/12/2018,HFC 14,Hard Fighting Championship 14,"Grand Casino Basel, Basel, Switzerland"
05/12/2018,Innferno 3,Innferno Fighting Championship 3,"Hotel Congress, Innsbruck, Tyrol, Austria"
05/12/2018,Cage Warriors,Cage Warriors Academy Wales 2,"Ebbw Vale Sport Centre, Ebbw Vale, Gwent, Wales"
05/12/2018,AFC 6,All Fighters Championship 6,"Gorizont Youth Center, Ussuriysk, Primorsky, Russia"
05/12/2018,IE Fight Night 3,Showdown,"CA Education Performing Arts Center, Ontario, California, United States"
05/12/2018,MMA Pro Ukraine,Nikolaev Open Cup 2016	,"Nikolaev, Ukraine"
05/12/2018,Mix It Up Sports,Extravaganza,"Martin K. Alloy Boys & Girls Club of Manassas, Manassas, Virginia, United States"
05/12/2018,AMF,Attitude MMA Fights 12,"Agricenter International, Memphis, Tennessee, United States"
05/12/2018,Maverick MMA 7,Heckman vs. Cafaro,"EconoLodge, Allentown, Pennsylvania, United States"
05/12/2018,Gulf Coast MMA,Brawlroom Beatdown,"Biloxi Community Center, Biloxi, Mississippi, United States"
05/12/2018,PFN,Pontal Fight Night 2,"Adib Damiao Municipal Gymnasium, Pontal, Sao Paulo, Brazil"
05/12/2018,Baikal Fighting Championship,Selection 5: Steel Battle,"Capital MOLL, Ulan-Ude, Russia"
05/12/2018,WFC,World Fighting Championships 86,"Cypress Bayou Casino Showroom, Charenton, Louisiana, United States"
05/12/2018,Alash Pride FC,Alash Pride,"Royal Plaza Hotel and Casino, Kapchagai, Kazakhstan"
05/12/2018,VFC,Victory Grand Prix,"Watertown, New York, United States"
05/12/2018,Knucklehead 17,Turf Wars,"Dallas High School, Dallas, Oregon, United States"
05/12/2018,KFL,Thunder & MAYhem,"Kruse Museum & Expo, Auburn, Indiana, United States"
05/12/2018,CFU,Collision Fight Ultimate 9: Night of Champions,"Club Circulo Sportivo, Salto, Uruguay"
05/12/2018,PF,Pyramid Fights 7,"Veterans Park Event Center, Cabot, Arkansas, United States"
05/12/2018,BAMMA 35,Lohore vs. Pascu,"3Arena, Dublin, Ireland"
05/12/2018,MFE,Mix Fight Events 36,"Fronton Bizkaia, Bilbao, Spain"
05/12/2018,WFL MMA 3,World Fighting League MMA 3,"Topsportcentrum Almere, Almere, Netherlands"
05/12/2018,Hype FC 8,Rumble in the Cage,"Pier 2, Bremen, Germany"
05/12/2018,UCMMA 55,Ultimate Challenge MMA 55,"The Troxy, London, England"
05/12/2018,Fight Star,Battle on Sura 7,"Diesel Arena, Penza, Russia"
05/12/2018,Made In Rostov 4,Alexander Nevsky Cup,"Rostov-on-Don, Russia"
05/12/2018,Ultimate Beatdown 28,Borneo,"IRCC Exhibition Center, Penampang, Sabah, Malaysia"
05/12/2018,Vilsao Team,Fight Club MMA 6,"Montes Claros Athletic Association of the Bank of Brazil (AABB) Gymnasium, Montes Claros, Minas Gerais, Brazil"
05/12/2018,Power Fight,La Batalla del Puente 3,"Regatas Corrientes Club, Corrientes, Argentina"
05/12/2018,Russian MMA Union,"2018 Russian Amateur MMA Championships, Day 1","Traktor Ice Arena, Chelyabinsk, Chelyabinsk, Russia"
05/12/2018,NDC 16,Notte dei Campioni 16,"Enrico Somaschini Gymnasium, Seregno, Monza and Brianza, Italy"
05/12/2018,KZMMAF,Battle of Nomads 10,"Kazakhstan Sports Palace, Astana, Kazakhstan"
05/12/2018,A Batalha FC 4,Chacal vs. Caruaru,"Capibaribe Cultural Sports Center (CECAP), Santa Cruz do Capibaribe, Pernambuco, Brazil"
05/12/2018,HCC 16,Haidar Capixaba Combat 16,"Matrix Music Hall, Cariacica, Espirito Santo, Brazil"
05/12/2018,LFN 9,Tic Tac Toe,"Terminal Hotel, Wroclaw, Poland"
05/12/2018,AFT 13,Adventure Fighters Tournament 13,"Sebastiao Joao de Souza Municipal Gymnasium, Penha, Santa Catarina, Brazil"
05/12/2018,One Championship,Grit & Glory,"Jakarta Convention Center, Jakarta, Indonesia"
05/12/2018,CLFC,Cage Legacy 8,"Newry Leisure Centre, Newry, Northern Ireland"
05/12/2018,NFC 14,Naiza Fighter Championship 14,"Batyr Sports Complex, Aktau, Kazakhstan"
05/12/2018,WEF 54,WEF ProfFight 22,"Krylya Sovetov (Wings of the Soviets) Sports Complex, Moscow, Russia"
05/12/2018,Arena Fight 8,In Memory of Meire Cabral,"Villa Country, Redencao, Para, Brazil"
05/12/2018,Road FC 47,2018 Openweight Grand Prix: Opening Round,"Cadillac Arena, Beijing, China"
05/12/2018,Zst,Zst 60 / Swat! 165,"Shinjuku Face, Tokyo, Japan"
05/12/2018,M-1 Challenge 91,Zayats vs. Magalhaes,"Shenzhen, Guangdong, China"
05/12/2018,Just MMA 4,Just CKF: Guangzhou,"Guangzhou, Guangdong, China"
05/12/2018,Glory 53,France,"Zéenith de LilleLille, France."
05/12/2018,KOTC,No Retreat,"Seneca Allegany Resort and Casino, Salamanca, New York, United States"
05/12/2018,UFC 224,Nunes vs. Pennington,"Jeunesse Arena, Rio de Janeiro, Brazil"
05/12/2018,Bellator 199,Bader vs. King Mo,"SAP Center, San Jose, California, United States"
05/12/2018,ESPN Boxing,Top Rank,None
05/12/2018,MMATC,MMA Total Combat 76,"Spennymoor Leisure Centre, Spennymoor, County Durham, England"
05/11/2018,CFK,Cage Fighting Komarno 4,"City Sports Hall, Komarno, Slovakia"
05/11/2018,KZMMAF,"2018 National Youth A MMA Championships, Finals","Astana, Kazakhstan"
05/11/2018,KZMMAF,"2018 National MMA Championships, Finals","Astana, Kazakhstan"
05/11/2018,Shooto Brazil,Shooto Brazil 83,"Upper Arena, Rio de Janeiro, Rio de Janeiro, Brazil"
05/11/2018,Force Fitness Club,MMA Tournament,"Lukomorye Sports Center, Budyonnovsk, Stavropol, Russia"
05/11/2018,WLF,W.A.R.S. 24,"Henan TV Station Hall 8, Zhengzhou, Henan, China"
05/11/2018,Unified MMA 33,Resurgence,"River Cree Resort and Casino, Enoch, Alberta, Canada"
05/11/2018,NMEF,Annihilation 63,"Colorado Springs City Auditorium, Colorado Springs, Colorado, United States"
05/11/2018,Samara MMA Federation,Battle on the Volga 4,"MTL Arena, Samara, Samara, Russia"
05/11/2018,Brave CF 12,KHK Legacy,"Balai Sarbini, Jakarta, Indonesia"
05/11/2018,Combate Americas,Mexico vs. USA,"Sacramento, California, United States"
05/11/2018,Jash-Kuch Fighting Championship,JFC Young Force 3,"Almaty Arena, Almaty, Kazakhstan"
05/11/2018,Shamrock FC,Shamrock 305,"River City Casino, St. Louis, Missouri, United States"
05/10/2018,KZMMAF,"2018 National Youth A MMA Championships, Selection","Astana, Kazakhstan"
05/10/2018,KZMMAF,"2018 National MMA Championships, Selection","Astana, Kazakhstan"
05/10/2018,Phoenix Fighting Championship,Phoenix: Road to Egypt,Porto Sharm El Shaikh
05/10/2018,SLFC,Fight Night Afghanistan 3,"Kabul, Afghanistan"
05/10/2018,Tachi Palace Fights,Prospects 1,"Tachi Palace Hotel & Casino, Lemoore, California, United States"
05/10/2018,House of Gladiators,Noc Gladijatora 14,"Dubrovnik, Croatia"
05/09/2018,Sulyukta Fighting Championship,SFC,"Sulyukta, Kyrgyzstan"
05/09/2018,R1 Uzbekistan,May Cup,"Tashkent, Uzbekistan"
05/09/2018,KZMMAF,Grand Prix Battle of Nomads,"Kazakhstan Sports Palace, Astana, Kazakhstan"
05/09/2018,WEF 56,WEF Selection 15: Battle In Karakol,"Karakol Stadium, Karakol, Kyrgyzstan"
05/09/2018,Geroy Promotion Group,Geroy Coliseum: Episode 2,"Coliseum Fitness Center, Perm, Perm, Russia"
05/08/2018,AFCA / Fight Club 777,Tournament 777,"Fight Club 777, Almaty, Kazakhstan"
05/08/2018,Azerbaijan MMA Federation,NAR Cup,"Goycay, Azerbaijan"
05/07/2018,KMS Promotion,GFT 2: Grand Fight Tournament 2,"Kostanay Sports Palace, Kostanay, Kazakhstan"
05/06/2018,Rizin FF,Rizin 10,"Marine Messe Fukuoka, Fukuoka, Japan"
05/06/2018,Fight Show Askhat,FSA 1: International Tournament of Professional Pankration,"Novosibirsk, Russia"
05/06/2018,HFC,Hosharafu Fighting Championship 25,"Bhanu Sports Complex, New Delhi, Delhi, India"
05/06/2018,MASDA Gym Liverpool / HAMMA,Bank Holiday Fight Night,"Fusion, Liverpool, Merseyside, England"
01/14/2005,Super Moto Circuit,Semifinals,"Capanema, Para, Brazil"
05/06/2018,World Fighters Club,AWFC: Akhmat World Fighters Championship 7,"Dum Culture Hall, Urus-Martan, Chechnya, Russia"
01/14/2005,PXC 4,Gera,"University of Guam Fieldhouse, Mangilao, Guam"
01/13/2005,VF,Vale Fight,"Morada Nova Academy of Sport and Culture Gymnasium, Morada Nova, Ceara, Brazil"
05/06/2018,FFP 2,Fight Family Promotion 2,"Klochkov Gym, Moscow, Russia"
01/12/2005,DD 1,Downtown Destruction 1,"Des Moines, Iowa"
01/08/2005,UCS,Battle at the Barn 6,"Olmsted County Fairgrounds, Rochester, Minnesota, United States"
05/06/2018,Mach Matsuri,Mach Festival 2018,"Shinjuku FACE, Tokyo, Japan"
01/08/2005,UCE,Round 13 - Episode 1 ,"Sandy, Utah"
01/08/2005,BG 4,Brazilian Gladiators 4,"Sao Paulo, Brazil"
05/06/2018,FC Akbar,AS Legion,"Luzhniki Arena, Moscow, Russia"
01/08/2005,LFC 1,Lords FC 1,"Punch Boxing Center, Deerfield, Fla"
01/08/2005,FCC 17,Freestyle Combat Challenge 17,"Racine, Wisconsin"
05/06/2018,PPC 6,Kratos Cup 6: Young Stars,"Voskhod Sports Complex, Kiev, Kiev, Ukraine"
01/08/2005,Smackgirl,Refresh 2005,"Kitazawa Town Hall, Tokyo, Japan"
01/08/2005,SF 8,Justice,"Gresham, Oregon"
05/06/2018,GCF 36,Gladiator Combat Fight 36,"Sistema X, Curitiba, Parana, Brazil"
01/07/2005,UF,Underground Fight Club,"Lubeck, Germany"
01/01/2005,TFC,Toido FC 1,"Incheon, South Korea"
05/06/2018,Fighting Nexus,Vol. 13,"Shinjuku Face, Tokyo, Japan"
12/31/2004,K-1,Premium 2004 Dynamite!!,"Osaka, Japan"
12/31/2004,Pride,Shockwave 2004,"Saitama Super Arena, Saitama, Japan"
05/05/2018,MCP 8,Sinis vs Skafias,"Vergina Stage, Thessaloniki, Greece"
12/29/2004,EFC,Empire Fighter Club,South Korea
12/28/2004,G5,Yungjin Pharm Middleweight Tournament Finals,"Gimme Five, Seoul, South Korea"
05/05/2018,Shoot Challenge,Shoot Challenge 29,"Stockholm, Sweden"
12/26/2004,UBJ,Sunrise 1,"FFE Arena, Asahi, Chiba, Japan"
12/21/2004,Pancrase,Brave 12,"Korakuen Hall, Tokyo, Japan"
05/05/2018,Scorpion Figths Promotions,Batalla en Las Fuentes: Mexico vs. America,"Las Fuentes Recreation Center, Ciudad Juarez, Chihuahua, Mexico"
12/20/2004,IAFC,Stage of Russia Cup,"Ulianovsk, Russia"
12/19/2004,Vale Tudo MMA,International Challenge,"Red Bar, Ponta Grossa, Parana, Brazil"
05/05/2018,Redemption Fighters,Redemption Fighters 5: Zapata vs. Humberly,"Plaza de Armas de SJL, San Juan de Lurigancho, Lima, Peru"
12/19/2004,FCA,Fight Club Chemnitz,"Werk 4, Chemnitz, Germany"
12/19/2004,Rigas Rings,Faraon Fight Night,"Faraon Night Club, Riga, Riga District, Latvia"
05/05/2018,Peshawar MMA,None,Peshawar
12/19/2004,IMA,Mix Fight,"Landsmeer, Holland"
12/19/2004,Smackgirl,World ReMix 2004,"Twin Messe Shizuoka, Shizuoka, Japan"
05/05/2018,Gionco International,AMA 31,"Fraserview Hall, Vancouver, British Columbia, Canada"
12/18/2004,FCC,Fight Center Cup 3,"Caxias do Sul Athletic Association of the Bank of Brazil Gymnasium, Caxias do Sul, Rio Grande do Sul, Brazil"
12/18/2004,Arena Fight,Limoeiro,"Diocesano College Gymnasium, Limoeiro do Norte, Ceara, Brazil"
05/05/2018,RFC,Bashlam Battle 10,"Urus-Martan, Chechnya, Russia"
12/18/2004,MMA Poland 7,Finals 2004,"Gwardia Warsaw Club
Warsaw, Masovian Voivodeship, Poland"
12/18/2004,SLVT,Sao Leopoldo Vale Tudo,"Sao Leopoldo, Rio Grande do Sul, Brazil"
05/05/2018,CFC,Capinopolis Fighting Championship 1,"Campos Eliseos Gymnasium, Capinopolis, Minas Gerais, Brazil"
12/18/2004,ECC,Ho Ho Ho KO,"Muncie, Indiana, United States"
12/18/2004,MMA Mexico,Day 2,"Juarez, Mexico"
05/05/2018,WKC MMA,World Kombat Challenge 45,"Mingaguazu, Alto Paraná, Paraguay"
12/18/2004,CWFC 9,Xtreme Xmas,"Octagon Centre, Sheffield, Yorkshire and the Humber, England"
12/18/2004,X-plosion Super Fight 2004,Oceania vs. The World,"Gold Coast Convention and Exhibition CentreQueensland, Australia"
05/05/2018,TDOT,The Den Of Tigers,"Palasport, Ruvo di Puglia, Italy"
12/18/2004,Deep,17th Impact,"Differ Ariake, Tokyo, Japan"
12/17/2004,TPIFC,Grand Prix Elimination Round,"Jakarta, Indonesia"
05/05/2018,WKC MMA,World Kombat Challenge 26-Combate Extremo,"NUEVO LEON INDEPENDIENTE GYMNASIUM, MONTERREY, NUEVO LEON, MEXICO"
12/17/2004,TFFG ,Thaibox & Free Fight Gala,"Bonn, Germany"
12/17/2004,IC 18,Iowa Challenge 18,"7 Flags Event CenterClive, Iowa"
05/05/2018,World Kombat Challenge,World Kombat Challenge 37-MK1,"Academy Trainner Gimasium, Campo Mourao, PR, Brazil"
12/17/2004,MMA Mexico,Day 1,"Juarez, Mexico"
05/05/2018,FFIT,Fight For It 2,"Blue Ridge Harley-Davidson, Hickory, North Carolina, United States"
05/05/2018,TLC,Team Lakay Championship 15,"Kapangan, Benguet"
05/05/2018,WKC MMA,World Kombat Challenge 36,"Academia Nova Geração, Macaé, RJ, Brazil"
05/05/2018,Qualify Combat 6,Qualify Combat Striker,"Hotel Sol Bahia, Salvador, Bahia, Brazil"
05/05/2018,CF,Clev Fight 1,"Antonio Mariano Zardo Gymnasium, Clevelandia, Parana, Brazil"
05/05/2018,WCT 2,Eguiluz vs. Ferreira,"Black House Santiago Gym, Santiago, Chile"
05/05/2018,A1WCC,A1 World Combat Cup Finals 2018,"Hasselt, Limburg, Belgium"
05/05/2018,CPA 12,Copa Pro Acao 12,"Bailao do Henrique Gymnasium, Praia do Leste, Parana, Brazil"
05/05/2018,Spartanos Fight MMA 1,Conterraneo vs Ribeiro,"SAGAE Event Center, Bauro, Sao Paulo, Brazil"
05/05/2018,JTZ ,I Jataizinho Explosion Fight Championship,"Sports Gymansium Domingao, Jataizinho, Parana"
05/05/2018,Ruslan Fight Club,Victory Day 2018,"Ruslan Fight Club, Nakhodka, Primorsky, Russia"
05/05/2018,FFKMDA,Capital Fights 3,"Georges Carpentier Hall, Paris, France"
05/05/2018,CFC ,Capanema Fight Combat 22,"Gymnasium Dimension College, Capanema, Para"
05/05/2018,Costa Combat,MMA Costa Combat 29,"Botucatuense Athletic Association (AAB) Gymnasium, Botucatu, Sao Paulo, Brazil"
05/05/2018,AFC,Acara Fight Combat 3,"Dico Oliveira (Dicao) Gymnasium, Acara, Para, Brazil"
05/05/2018,SHC 12,Strength & Honor Championship 12,"Geneva Arena, Le Grand-Saconnex, Geneva, Switzerland"
05/05/2018,GEFC / TT Fight Club,GEFC Global,"Elektra Events Hall, Baku, Azerbaijan"
05/05/2018,CAA,Circuito Amateur Arequipa 1,"CC. La Casona, Arequipa, Peru"
05/05/2018,CPG MMA 12,Paulao Fight: 24 Years,"Zenidim Park, Ponta Grossa, Parana, Brazil"
05/05/2018,MFC,Misiones Fighting Championship 2,"Club Crucero del Norte, Misiones, Argentina"
05/05/2018,C4 Fighting Championships,Rumble by the River 3,"Paducah Expo Center, Paducah, Kentucky, United States"
05/05/2018,Valor Fights,StrikeFest 4,"D3 Sports, Johnson City, Tennessee, United States"
05/05/2018,DSMMA,Dead Serious 29,"801 Boardwalk, Atlantic City, New Jersey, USA"
05/05/2018,LFC 2,Guerra de Titanes,"Coliseo Ciudad de Loja, Loja, Ecuador"
05/05/2018,NP,Renegade Fight Night: Chapter 1,"Jacksons MMA Colorado, Pueblo, Colorado, United States"
05/05/2018,Redemption Fighters 5,Zapata vs. Humberly,"Plaza de Armas de SJL, San Juan de Lurigancho, Lima, Peru"
05/05/2018,TB,The Beatdown 6,"Santiago del Estero, Argentina"
05/05/2018,Tru Rev MMA,True Revelation MMA 36,"Bridge View Center, Ottumwa, Iowa, United States"
05/05/2018,Walkout FC 10,Cinco De Mayo,"Joplin Memorial Hall, Joplin, Missouri, United States"
05/05/2018,NCE 26,New Corpore Extreme 26,"CT New Corpore Fight, Rio de Janeiro, Rio de Janeiro, Brazil"
05/05/2018,Reign FC,MMA Fight Night,"Clearwater Casino Resort, Suquamish, Washington, United States"
05/05/2018,Cageside Promotions / KCFA,Kansas City Fighting Alliance 28,"Truman Memorial Building, Independence, Missouri, United States"
05/05/2018,CFFC,Chosen Few Fighting Championships 14,"Monona Terrace Convention Center, Madison, Wisconsin, United States"
05/05/2018,IFC MMA,Integra FC 9,"Eventum Wittlich, Wittlich, Germany"
05/05/2018,MMA Galla,Vol. 5,"Odense Sports Hall, Odense, Denmark"
05/05/2018,Superior FC 19,Superior Fighting Championship 19,"Eissporthalle Darmstadt, Darmstadt, Germany"
05/05/2018,One Pride MMA Fight Night 19,Combat of the Unbroken,"Britama Arena Mahaka Square, Kelapa Gading, Jakarta Utara, Indonesia"
05/05/2018,IFC 3,Paterno vs. Maguire,"Teatro Principe, Milan, Italy"
05/05/2018,CBMMA,Cage Boss 1,"Magal-Kan Academy, Anapolis, Goias, Brazil"
05/05/2018,Brabos Combat 13,Fight in Rio,"Rio Largo, Alagoas, Brazil"
05/05/2018,RCC,Russian Cagefighting Championship 2,"KRK Uralets Arena, Yekaterinburg, Sverdlovsk, Russia"
05/05/2018,AFL 15,Typhoon,"Atano III Municipal Fronton, San Sebastian, Spain"
05/05/2018,WEF 53,WEF ProfFight 21,"Jalal-Abad Stadium, Jalal-Abad, Kyrgyzstan"
05/05/2018,CageSport MMA,CageSport 51,"Seven Feathers Casino Resort, Canyonville, Oregon, United States"
05/05/2018,NC,Nauas Combat 10,"Jader Machado Gymnasium, Cruzeiro do Sul, Acre, Brazil"
05/05/2018,EMMA,Eternal MMA 33,"Southport Sharks Club, Gold Coast, Queensland, Australia"
05/05/2018,ACB 86,Balaev vs. Raisov 2,"Olympic Stadium, Moscow, Russia"
05/05/2018,Budo 30,Armstrong vs. Bonner,"Grangemouth Sports Complex, Grangemouth, Scotland"
05/04/2018,Invicta FC 29,Kaufman vs. Lehner,"Kansas City Scottish Rite Temple, Kansas City, Missouri, United States"
05/04/2018,LIF,Leao Impacto Fighters 4,"Toca do Rato Club, Coxim, Mato Grosso do Sul, Brazil"
05/04/2018,MMA Gibraltar,Rock Under Siege 5,"Tercentenary Sports Hall, Gibraltar"
05/04/2018,Professional Combat Sambo,The Day of Victory in the Great Patriotic War,"FOK \""Sparta\"", Uren, Nizhniy Novgorod, Russia"
05/04/2018,FSF,Front Street Fights 17,"CenturyLink Arena, Boise, Idaho, United States"
05/04/2018,RF,Reality Fighting,"Mohegan Sun Arena, Uncansville, Connecticut, United States"
05/04/2018,TFC,Total Fight Challenge,"Bedford Park Swanson Center, Bedford Park, Illinois, United States"
05/04/2018,HG,Heroes Gate 20,"Aréna Sparta Podvinný Mlýn, Prague, Czech Republic"
05/04/2018,TKO 43,Barriault vs. Kornberger,"Videotron Centre, Quebec City, Quebec, Canada"
05/04/2018,Bushido Lithuania,MMA Bushido 74,"Siemens Arena, Vilnius, Lithuania"
05/04/2018,CES MMA,CES MMA NY 1,"The Space at Westbury Theater, Westbury, New York, United States"
05/04/2018,LFA 39,Heinisch vs. Checco,"Dobson Arena, Vail, Colorado, United States"
05/04/2018,Baikal Fighting Championship,BFC 2: Artur vs. Sever,"Trud Arena, Irkutsk, Irkutsk, Russia"
05/04/2018,WFCA 48,Zhamaldaev vs. Khasbulaev 2,"Baku Olympic Stadium, Baku, Azerbaijan"
05/04/2018,Xtreme Fighting Mexico,XFM 8: International Challenge,"Chupis Bar, San Francisco de Campeche, Campeche, Mexico"
05/04/2018,KOTC,Under Siege,"Viejas Casino and Resort, Alpine, California, United States"
05/03/2018,Accel,Vol. 39,"Kobe Lapis Hall, Kobe, Hyogo, Japan"
05/03/2018,LEFC 5,MMA Fight Night,"Kompleks Apostolovic, Leskovac, Serbia"
05/01/2018,NW,Night Of Warriors 1,"Sports Hall Malina, Malacky, Slovakia"
05/01/2018,RBC,Right Bank Cup 2018,"Saratov, Russia"
05/01/2018,RMK,Youth Martial Arts Games,"Yekaterinburg, Russia"
05/01/2018,WEF 52,WEF Selection 14: Akzhar Cup,"Ak-Zhar Stadium, Osh, Kyrgyzstan"
04/30/2018,Slam FC 11,Mai Domo,"Obi Hall Arena, Florence, Italy"
04/30/2018,FightPro / Sarychev Power Expo,Battle for Moscow,"Sokolniki Culture Center, Moscow, Russia"
04/29/2018,Cage Survivor ,The Battle 18,"Tae Kwon Do 
Athens
Greece"
04/29/2018,Colosseum Fight Show,Colosseum 3,"Paok Sports Arena, Thessaloniki, Greece"
04/29/2018,Fireball Fight Club,MFC: Manas Fighting Championship,"Fireball Fight Club, Krasnoyarsk, Russia"
04/29/2018,KTMMA,THe Big Fight UK: England vs. China,None
04/29/2018,Abadan FC,Abadan Fighting Championship 2,"Serik Sapiyev Boxing Center, Karaganda, Kazakhstan"
04/29/2018,Eagles MMA Moscow,Race of Fighters,"Eagles MMA Moscow, Moscow, Russia"
04/29/2018,Doble A,ADM 15,"Palacio de Bayovar, San Juan de Lurigancho, Lima, Peru"
04/29/2018,Action Fight 9,Duarte vs. Sales,"Rio Mar Kennedy Shopping, Fortaleza, Ceara, Brazil"
04/29/2018,FNP,Fight Night Promotions: Royal Fight Night 2,"Holiday Inn Royal Victoria, Sheffield, South Yorkshire, England"
04/29/2018,Chico Mendes Fight,Gueto Diamond Fight 1,"Gueto Diamond Training Center, Florianopolis, Santa Catarina, Brazil"
04/29/2018,BYE 4,2018 Berkut Young Eagles Grand Prix: Opening Round 4,"Fight Club Berkut, Tolstoy-Yurt, Chechnya, Russia"
04/29/2018,WCF,Wardog Cage Fight 17,"Sekaikan Theater, Osaka, Japan"
04/29/2018,Chinuk Minsk,Professional Fights,"Moulin Rouge Show, Minsk, Belarus"
04/29/2018,Rebel FC 7,Fight for Honour,"Kerry Hotel, Shanghai, China"
04/28/2018,Triumph Fights,International Tournament,"Bakshasaray, Almaty, Kazakhstan"
04/28/2018,SPF/PSF,Pit Bull Super Fight 5,"Zeca Faustino Gymnasium, Salinopolis, Para, Brazil"
04/28/2018,LionHeart Championship,LHC 1,"Lionheart GYM, Moscow, Russia"
04/28/2018,PFL,Premier Fight League 15,"MMA Masters, Miami, Florida, United States"
04/28/2018,MF 09,Mandarina Fights 09,"Santo Domingo Municipal Gym, Santo Domingo, Heredia, Costa Rica"
04/28/2018,Hex Fight Series,Path to Hex 4,"Chelsea Heights Hotel, Aspendale Gardens, Victoria, Australia"
04/28/2018,Fight1,Night Warriors 2018,"Cento Sports Hall, Piave di Cento, Italy"
04/28/2018,Pitbull Fighting Championships,Lome Fight Night 3,"Lome, Togo"
04/28/2018,PFMMA,Pro Fight MMA Brasil 40,"Jose Liberatti Gymnasium, Osasco, Sao Paulo, Brazil"
04/28/2018,Imperio FC 1,Oliveira vs. Aquiles,"IFTeam Gym, Barra de Sao Joao, Rio de Janeiro, Brazil"
04/28/2018,Thunder & Lightning,Pro-Am MMA,"Clearwater River Casino, Lewiston, Idaho, United States"
04/28/2018,OCFC,Octagon Fight Combat 3,"Manaus, Amazonas, Brazil"
04/28/2018,Night of Heroes,Zaglebiowski Horror Show 1,"MOSiR Sports Hall, Sosnowiec, Poland"
04/28/2018,Ruff n Tuff 8,Caribbean International 2018,"National Cycling Velodrome, Couva, Trinidad and Tobago"
04/28/2018,FFC,Fortuna Fighters Championship 4,"Geraldo Sorocaba Gymnasium, Fortuna de Minas, Minas Gerais, Brazil"
04/28/2018,Gastro Fight Night,Round 4,"Ringlokschuppen, Bielefeld, North Rhine-Westphalia, Germany"
04/28/2018,Koko-Gym MMA / HMMAF,2018 WHB Magyar Profi MMA Cup,"Molnar Vid Bertalan Muvelodesi Center, Gyorszentivan, Hungary"
04/28/2018,SFC,Sergipe Fight Combat 1,"RioMar Shopping Mall, Aracaju, Sergipe, Brazil"
04/28/2018,CZMMA,Cagezilla FC 51,"Silver Eagle Group, Ashburn, Virginia, United States"
04/28/2018,Imperio Fight Team,Imperio Fight Championships,"Imperio Fight Training Center, Casimiro de Abreu, Rio de Janeiro, Brazil"
04/28/2018,BFL 1,Barbarians Fighting League 1,"Riobamba, Ecuador"
04/28/2018,MMAB,Yankee Lake Brawlroom 49,"Yankee Lake Ballroom, Brookfield, Ohio, United States"
04/28/2018,JF,Jungle Fight 93,"Hangar, Belem, Para, Brazil"
04/28/2018,Maxx FC 35,Maxximo Fighting Championship 35,"Coliseo Dr. Juan Sanchez Acevedo, Moca, Puerto Rico"
04/28/2018,AFC 12,Amazon Fighting Championship 12,"Coliseo Cerrado Manantay, Ucayali, Peru"
04/28/2018,RCWC,Battle on Boot Hill 2,"Boot Hill Casino and Conference Center, Dodge City, Kansas, United States"
04/28/2018,BCM Promotions,Ashland County Fight Night,"Ashland County Fairgrounds (green building), 2042 claremont ave., Ashland, Ohio USA"
04/28/2018,GF 31,Gladius Fights 31,"Ultimate Athletics, Ithaca, New York, United States"
04/28/2018,IMMA,Infamous MMA 2,"Fairgrounds Industrial Building, Casper, Wyoming, United States"
04/28/2018,L Jack MMA 3,Hazelton VS Logue,"Grant Harvey Center, Fredericton, New Brunswick, Canada"
04/28/2018,Honor FC 4,Reaching The Summit,"Summit County Fairgrounds, Tallmadge, Ohio, United States"
04/28/2018,FCP,Rage in the Cage 4,"Main Street Armory, Rochester, New York, United States"
04/28/2018,Big John's MMA,Next Generation,"Kewadin Shores Casino, St. Ignace, Michigan, United States"
04/28/2018,Primal Fight League,Hostile Takeover,"US Olympic Training Center, Colorado Springs, Colorado, United States"
04/28/2018,3RT,3 River Throwdown 13,"LaCrescent Arena, LaCrescent, Minnesota, United States"
04/28/2018,La Familia Fight Night 9,Warriors of the North,"Erdgas Sportarena, Halle, Germany"
04/28/2018,Chaos FC 18,Chaos Fighting Championships 18,"Longtower Community Centre, Derry, Northern Ireland"
04/28/2018,Contenders East Anglia,Contenders Norwich 23,"Epic Studios, Norwich, Norfolk, England"
04/28/2018,FFC 27,Fusion Fighting Championship 27,"Epsom Downs Racecourse, Epsom, Surrey, England"
04/28/2018,SnA 27,Shock n Awe 27,"Mountbatten Centre, Portsmouth, Hampshire, England"
04/28/2018,SMMAC 6,Swiss MMA Championship 6,"Sporthalle Schlieren, Zurich, Switzerland"
04/28/2018,Rings,The Outsider Experiment League,"Shinjuku Face, Shinjuku, Tokyo, Japan"
04/28/2018,Cage,Cage 43,"House of Culture, Helsinki, Finland"
04/28/2018,Northwest League of Combat Sambo,L-1 Rus: Russia vs. Kyrgyzstan,"Alexander Morozov Boxing School, St. Petersburg, Russia"
04/28/2018,V3 Fights 68,Collins vs. Prescott,"Fitzgerald\'s Casino and Hotel, Tunica, Mississippi, United States"
04/28/2018,Jash-Kuch Fighting Championship,JFC Young Force 2,"Nooken Central Stadium, Jalal-Abad, Kyrgyzstan"
